Fragment,Count,Time (ms),Size (bytes)
Cross.table-name-medicinalproductindications-json,4,1,0
Cross.table-name-medicinalproductindications-xml,4,4,0
Cross.table-name-medicinalproductingredients,4,1,0
Cross.table-name-medicinalproductingredients-json,4,1,0
Cross.table-name-medicinalproductingredients-xml,4,1,0
Cross.table-name-medicinalproductinteractions,4,2,0
Cross.table-name-medicinalproductinteractions-json,4,3,0
Cross.table-name-medicinalproductinteractions-xml,4,3,0
Cross.table-name-medicinalproductmanufactureds,4,0,0
Cross.table-name-medicinalproductmanufactureds-json,4,2,0
Cross.table-name-medicinalproductmanufactureds-xml,4,3,0
Cross.table-name-medicinalproductpackageds,4,0,0
Cross.table-name-medicinalproductpackageds-json,4,1,0
Cross.table-name-medicinalproductpackageds-xml,4,2,0
Cross.table-name-medicinalproductpharmaceuticals,4,0,0
Cross.table-name-medicinalproductpharmaceuticals-json,4,2,0
Cross.table-name-medicinalproductpharmaceuticals-xml,4,3,0
Cross.table-name-medicinalproducts,4,1,0
Cross.table-name-medicinalproducts-json,4,1,0
Cross.table-name-medicinalproducts-xml,4,1,0
Cross.table-name-medicinalproductundesirableeffects,4,0,0
Cross.table-name-medicinalproductundesirableeffects-json,4,1,0
Cross.table-name-medicinalproductundesirableeffects-xml,4,2,0
Cross.table-name-messagedefinitions,4,0,0
Cross.table-name-messagedefinitions-json,4,1,0
Cross.table-name-messagedefinitions-xml,4,1,0
Cross.table-name-messageheaders,4,0,0
Cross.table-name-messageheaders-json,4,1,0
Cross.table-name-messageheaders-xml,4,1,0
Cross.table-name-molecularsequences,4,1,0
Cross.table-name-molecularsequences-json,4,2,0
Cross.table-name-molecularsequences-xml,4,3,0
Cross.table-name-namingsystems,4,0,0
Cross.table-name-namingsystems-json,4,1,0
Cross.table-name-namingsystems-xml,4,1,0
Cross.table-name-nutritionorders,4,2,0
Cross.table-name-nutritionorders-json,4,2,0
Cross.table-name-nutritionorders-xml,4,2,0
Cross.table-name-observationdefinitions,4,0,0
Cross.table-name-observationdefinitions-json,4,0,0
Cross.table-name-observationdefinitions-xml,4,2,0
Cross.table-name-observations,4,0,0
Cross.table-name-observations-json,4,0,0
Cross.table-name-observations-xml,4,1,0
Cross.table-name-operationdefinitions,4,2,0
Cross.table-name-operationdefinitions-json,4,2,0
Cross.table-name-operationdefinitions-xml,4,2,0
Cross.table-name-operationoutcomes,4,1,0
Cross.table-name-operationoutcomes-json,4,1,0
Cross.table-name-operationoutcomes-xml,4,3,0
Cross.table-name-organizationaffiliations,4,2,0
Cross.table-name-organizationaffiliations-json,4,3,0
Cross.table-name-organizationaffiliations-xml,4,3,0
Cross.table-name-organizations,4,1,0
Cross.table-name-organizations-json,4,1,0
Cross.table-name-organizations-xml,4,1,0
Cross.table-name-parameters,4,0,0
Cross.table-name-parameters-json,4,0,0
Cross.table-name-parameters-xml,4,0,0
Cross.table-name-patients,4,0,0
Cross.table-name-patients-json,4,1,0
Cross.table-name-patients-xml,4,1,0
Cross.table-name-paymentnotices,4,0,0
Cross.table-name-paymentnotices-json,4,3,0
Cross.table-name-paymentnotices-xml,4,3,0
Cross.table-name-paymentreconciliations,4,2,0
Cross.table-name-paymentreconciliations-json,4,3,0
Cross.table-name-paymentreconciliations-xml,4,3,0
Cross.table-name-people,4,0,0
Cross.table-name-people-json,4,1,0
Cross.table-name-people-xml,4,2,0
Cross.table-name-plandefinitions,4,0,0
Cross.table-name-plandefinitions-json,4,1,0
Cross.table-name-plandefinitions-xml,4,1,0
Cross.table-name-practitionerroles,4,1,0
Cross.table-name-practitionerroles-json,4,1,0
Cross.table-name-practitionerroles-xml,4,2,0
Cross.table-name-practitioners,4,1,0
Cross.table-name-practitioners-json,4,2,0
Cross.table-name-practitioners-xml,4,3,0
Cross.table-name-procedures,4,1,0
Cross.table-name-procedures-json,4,2,0
Cross.table-name-procedures-xml,4,2,0
Cross.table-name-provenances,4,1,0
Cross.table-name-provenances-json,4,2,0
Cross.table-name-provenances-xml,4,2,0
Cross.table-name-questionnaireresponses,4,0,0
Cross.table-name-questionnaireresponses-json,4,1,0
Cross.table-name-questionnaireresponses-xml,4,1,0
Cross.table-name-questionnaires,4,1,0
Cross.table-name-questionnaires-json,4,1,0
Cross.table-name-questionnaires-xml,4,2,0
Cross.table-name-relatedpeople,4,0,0
Cross.table-name-relatedpeople-json,4,2,0
Cross.table-name-relatedpeople-xml,4,2,0
Cross.table-name-requestgroups,4,0,0
Cross.table-name-requestgroups-json,4,0,0
Cross.table-name-requestgroups-xml,4,1,0
Cross.table-name-requirements,4,1,0
Cross.table-name-requirements-json,4,1,0
Cross.table-name-requirements-xml,4,1,0
Cross.table-name-researchdefinitions,4,0,0
Cross.table-name-researchdefinitions-json,4,0,0
Cross.table-name-researchdefinitions-xml,4,1,0
Cross.table-name-researchelementdefinitions,4,1,0
Cross.table-name-researchelementdefinitions-json,4,1,0
Cross.table-name-researchelementdefinitions-xml,4,2,0
Cross.table-name-researchstudies,4,0,0
Cross.table-name-researchstudies-json,4,0,0
Cross.table-name-researchstudies-xml,4,1,0
Cross.table-name-researchsubjects,4,0,0
Cross.table-name-researchsubjects-json,4,0,0
Cross.table-name-researchsubjects-xml,4,0,0
Cross.table-name-riskassessments,4,1,0
Cross.table-name-riskassessments-json,4,1,0
Cross.table-name-riskassessments-xml,4,2,0
Cross.table-name-riskevidencesyntheses,4,0,0
Cross.table-name-riskevidencesyntheses-json,4,2,0
Cross.table-name-riskevidencesyntheses-xml,4,2,0
Cross.table-name-schedules,4,1,0
Cross.table-name-schedules-json,4,1,0
Cross.table-name-schedules-xml,4,2,0
Cross.table-name-searchparameters,4,1,0
Cross.table-name-searchparameters-json,4,1,0
Cross.table-name-searchparameters-xml,4,2,0
Cross.table-name-servicerequests,4,0,0
Cross.table-name-servicerequests-json,4,1,0
Cross.table-name-servicerequests-xml,4,2,0
Cross.table-name-slots,4,1,0
Cross.table-name-slots-json,4,1,0
Cross.table-name-slots-xml,4,1,0
Cross.table-name-specimen,4,0,0
Cross.table-name-specimen-json,4,2,0
Cross.table-name-specimen-xml,4,4,0
Cross.table-name-specimendefinitions,4,0,0
Cross.table-name-specimendefinitions-json,4,0,0
Cross.table-name-specimendefinitions-xml,4,2,0
Cross.table-name-structuredefinitions,4,5,6924
Cross.table-name-structuredefinitions-json,4,5,7124
Cross.table-name-structuredefinitions-xml,4,5,7084
Cross.table-name-structuremaps,4,0,0
Cross.table-name-structuremaps-json,4,2,0
Cross.table-name-structuremaps-xml,4,2,0
Cross.table-name-subscriptions,4,2,0
Cross.table-name-subscriptions-json,4,2,0
Cross.table-name-subscriptions-xml,4,2,0
Cross.table-name-subscriptiontopics,4,1,0
Cross.table-name-subscriptiontopics-json,4,2,0
Cross.table-name-subscriptiontopics-xml,4,3,0
Cross.table-name-substancenucleicacids,4,1,0
Cross.table-name-substancenucleicacids-json,4,1,0
Cross.table-name-substancenucleicacids-xml,4,1,0
Cross.table-name-substancepolymers,4,2,0
Cross.table-name-substancepolymers-json,4,2,0
Cross.table-name-substancepolymers-xml,4,3,0
Cross.table-name-substanceproteins,4,0,0
Cross.table-name-substanceproteins-json,4,0,0
Cross.table-name-substanceproteins-xml,4,0,0
Cross.table-name-substancereferenceinformations,4,0,0
Cross.table-name-substancereferenceinformations-json,4,0,0
Cross.table-name-substancereferenceinformations-xml,4,0,0
Cross.table-name-substances,4,1,0
Cross.table-name-substances-json,4,1,0
Cross.table-name-substances-xml,4,2,0
Cross.table-name-substancesourcematerials,4,0,0
Cross.table-name-substancesourcematerials-json,4,1,0
Cross.table-name-substancesourcematerials-xml,4,2,0
Cross.table-name-substancespecifications,4,1,0
Cross.table-name-substancespecifications-json,4,1,0
Cross.table-name-substancespecifications-xml,4,1,0
Cross.table-name-supplydeliveries,4,2,0
Cross.table-name-supplydeliveries-json,4,2,0
Cross.table-name-supplydeliveries-xml,4,2,0
Cross.table-name-supplyrequests,4,0,0
Cross.table-name-supplyrequests-json,4,1,0
Cross.table-name-supplyrequests-xml,4,1,0
Cross.table-name-tasks,4,0,0
Cross.table-name-tasks-json,4,0,0
Cross.table-name-tasks-xml,4,0,0
Cross.table-name-terminologycapabilities,4,0,0
Cross.table-name-terminologycapabilities-json,4,1,0
Cross.table-name-terminologycapabilities-xml,4,3,0
Cross.table-name-testplans,4,0,0
Cross.table-name-testplans-json,4,1,0
Cross.table-name-testplans-xml,4,2,0
Cross.table-name-testreports,4,1,0
Cross.table-name-testreports-json,4,1,0
Cross.table-name-testreports-xml,4,2,0
Cross.table-name-testscripts,4,0,0
Cross.table-name-testscripts-json,4,0,0
Cross.table-name-testscripts-xml,4,1,0
Cross.table-name-valuesets,4,1,1616
Cross.table-name-valuesets-json,4,2,1676
Cross.table-name-valuesets-xml,4,3,1664
Cross.table-name-verificationresults,4,0,0
Cross.table-name-verificationresults-json,4,0,0
Cross.table-name-verificationresults-xml,4,0,0
Cross.table-name-visionprescriptions,4,2,0
Cross.table-name-visionprescriptions-json,4,3,0
Cross.table-name-visionprescriptions-xml,4,3,0
Cross.table-namingsystems,4,1,0
Cross.table-namingsystems-json,4,1,0
Cross.table-namingsystems-xml,4,2,0
Cross.table-nutritionorders,4,0,0
Cross.table-nutritionorders-json,4,0,0
Cross.table-nutritionorders-xml,4,0,0
Cross.table-observationdefinitions,4,0,0
Cross.table-observationdefinitions-json,4,1,0
Cross.table-observationdefinitions-xml,4,2,0
Cross.table-observations,4,1,0
Cross.table-observations-json,4,1,0
Cross.table-observations-xml,4,3,0
Cross.table-operationdefinitions,4,0,0
Cross.table-operationdefinitions-json,4,1,0
Cross.table-operationdefinitions-xml,4,1,0
Cross.table-operationoutcomes,4,0,0
Cross.table-operationoutcomes-json,4,1,0
Cross.table-operationoutcomes-xml,4,2,0
Cross.table-organizationaffiliations,4,2,0
Cross.table-organizationaffiliations-json,4,2,0
Cross.table-organizationaffiliations-xml,4,2,0
Cross.table-organizations,4,0,0
Cross.table-organizations-json,4,0,0
Cross.table-organizations-xml,4,1,0
Cross.table-parameters,4,0,0
Cross.table-parameters-json,4,1,0
Cross.table-parameters-xml,4,2,0
Cross.table-patients,4,0,0
Cross.table-patients-json,4,1,0
Cross.table-patients-xml,4,2,0
Cross.table-paymentnotices,4,1,0
Cross.table-paymentnotices-json,4,1,0
Cross.table-paymentnotices-xml,4,2,0
Cross.table-paymentreconciliations,4,3,0
Cross.table-paymentreconciliations-json,4,3,0
Cross.table-paymentreconciliations-xml,4,3,0
Cross.table-people,4,1,0
Cross.table-people-json,4,1,0
Cross.table-people-xml,4,2,0
Cross.table-plandefinitions,4,1,0
Cross.table-plandefinitions-json,4,1,0
Cross.table-plandefinitions-xml,4,1,0
Cross.table-practitionerroles,4,0,0
Cross.table-practitionerroles-json,4,1,0
Cross.table-practitionerroles-xml,4,2,0
Cross.table-practitioners,4,1,0
Cross.table-practitioners-json,4,2,0
Cross.table-practitioners-xml,4,4,0
Cross.table-procedures,4,1,0
Cross.table-procedures-json,4,2,0
Cross.table-procedures-xml,4,2,0
Cross.table-provenances,4,1,0
Cross.table-provenances-json,4,3,0
Cross.table-provenances-xml,4,3,0
Cross.table-questionnaireresponses,4,1,0
Cross.table-questionnaireresponses-json,4,1,0
Cross.table-questionnaireresponses-xml,4,1,0
Cross.table-questionnaires,4,1,0
Cross.table-questionnaires-json,4,1,0
Cross.table-questionnaires-xml,4,2,0
Cross.table-relatedpeople,4,2,0
Cross.table-relatedpeople-json,4,2,0
Cross.table-relatedpeople-xml,4,2,0
Cross.table-requestgroups,4,1,0
Cross.table-requestgroups-json,4,1,0
Cross.table-requestgroups-xml,4,2,0
Cross.table-requirements,4,0,0
Cross.table-requirements-json,4,1,0
Cross.table-requirements-xml,4,2,0
Cross.table-researchdefinitions,4,0,0
Cross.table-researchdefinitions-json,4,0,0
Cross.table-researchdefinitions-xml,4,2,0
Cross.table-researchelementdefinitions,4,1,0
Cross.table-researchelementdefinitions-json,4,2,0
Cross.table-researchelementdefinitions-xml,4,2,0
Cross.table-researchstudies,4,0,0
Cross.table-researchstudies-json,4,1,0
Cross.table-researchstudies-xml,4,2,0
Cross.table-researchsubjects,4,0,0
Cross.table-researchsubjects-json,4,1,0
Cross.table-researchsubjects-xml,4,1,0
Cross.table-riskassessments,4,0,0
Cross.table-riskassessments-json,4,0,0
Cross.table-riskassessments-xml,4,2,0
Cross.table-riskevidencesyntheses,4,0,0
Cross.table-riskevidencesyntheses-json,4,0,0
Cross.table-riskevidencesyntheses-xml,4,1,0
Cross.table-schedules,4,0,0
Cross.table-schedules-json,4,1,0
Cross.table-schedules-xml,4,2,0
Cross.table-searchparameters,4,1,0
Cross.table-searchparameters-json,4,1,0
Cross.table-searchparameters-xml,4,2,0
Cross.table-servicerequests,4,2,0
Cross.table-servicerequests-json,4,2,0
Cross.table-servicerequests-xml,4,2,0
Cross.table-slots,4,1,0
Cross.table-slots-json,4,1,0
Cross.table-slots-xml,4,1,0
Cross.table-specimen,4,1,0
Cross.table-specimen-json,4,2,0
Cross.table-specimen-xml,4,2,0
Cross.table-specimendefinitions,4,0,0
Cross.table-specimendefinitions-json,4,1,0
Cross.table-specimendefinitions-xml,4,2,0
Cross.table-structuredefinitions,4,5,6924
Cross.table-structuredefinitions-json,4,5,7124
Cross.table-structuredefinitions-xml,4,6,7084
Cross.table-structuremaps,4,0,0
Cross.table-structuremaps-json,4,2,0
Cross.table-structuremaps-xml,4,3,0
Cross.table-subscriptions,4,0,0
Cross.table-subscriptions-json,4,0,0
Cross.table-subscriptions-xml,4,0,0
Cross.table-subscriptiontopics,4,1,0
Cross.table-subscriptiontopics-json,4,1,0
Cross.table-subscriptiontopics-xml,4,2,0
Cross.table-substancenucleicacids,4,1,0
Cross.table-substancenucleicacids-json,4,1,0
Cross.table-substancenucleicacids-xml,4,2,0
Cross.table-substancepolymers,4,1,0
Cross.table-substancepolymers-json,4,2,0
Cross.table-substancepolymers-xml,4,2,0
Cross.table-substanceproteins,4,0,0
Cross.table-substanceproteins-json,4,1,0
Cross.table-substanceproteins-xml,4,1,0
Cross.table-substancereferenceinformations,4,0,0
Cross.table-substancereferenceinformations-json,4,1,0
Cross.table-substancereferenceinformations-xml,4,3,0
Cross.table-substances,4,0,0
Cross.table-substances-json,4,0,0
Cross.table-substances-xml,4,0,0
Cross.table-substancesourcematerials,4,0,0
Cross.table-substancesourcematerials-json,4,1,0
Cross.table-substancesourcematerials-xml,4,1,0
Cross.table-substancespecifications,4,1,0
Cross.table-substancespecifications-json,4,1,0
Cross.table-substancespecifications-xml,4,1,0
Cross.table-supplydeliveries,4,0,0
Cross.table-supplydeliveries-json,4,0,0
Cross.table-supplydeliveries-xml,4,1,0
Cross.table-supplyrequests,4,0,0
Cross.table-supplyrequests-json,4,0,0
Cross.table-supplyrequests-xml,4,0,0
Cross.table-tasks,4,1,0
Cross.table-tasks-json,4,1,0
Cross.table-tasks-xml,4,1,0
Cross.table-terminologycapabilities,4,0,0
Cross.table-terminologycapabilities-json,4,0,0
Cross.table-terminologycapabilities-xml,4,1,0
Cross.table-testplans,4,1,0
Cross.table-testplans-json,4,1,0
Cross.table-testplans-xml,4,2,0
Cross.table-testreports,4,0,0
Cross.table-testreports-json,4,1,0
Cross.table-testreports-xml,4,1,0
Cross.table-testscripts,4,0,0
Cross.table-testscripts-json,4,0,0
Cross.table-testscripts-xml,4,1,0
Cross.table-valuesets,4,2,1616
Cross.table-valuesets-json,4,3,1676
Cross.table-valuesets-xml,4,3,1664
Cross.table-verificationresults,4,0,0
Cross.table-verificationresults-json,4,1,0
Cross.table-verificationresults-xml,4,1,0
Cross.table-visionprescriptions,4,1,0
Cross.table-visionprescriptions-json,4,1,0
Cross.table-visionprescriptions-xml,4,3,0
Cross.valueset-list,4,1,3012
Cross.valueset-ref-all-list,4,2,9188
Cross.valueset-ref-list,4,3,9188
File.file,75,2,178840
Resource.contained-index,75,2,0
Resource.history,75,3,0
Resource.html,75,39,2641122
Resource.ip-statements,75,70,24418
Resource.json-html,75,400,8031193
Resource.maturity,75,0,0
Resource.status,75,6,32430
Resource.validate,75,1,18645
Resource.xml-html,75,291,10569293
StructureDefinition.-typename,50,0,650
StructureDefinition.adl,100,2,0
StructureDefinition.changes,50,0,0
StructureDefinition.class-table,50,82,887852
StructureDefinition.crumbs,50,2,4935
StructureDefinition.ctxts,50,0,450
StructureDefinition.dict,50,454,1830432
StructureDefinition.dict-active,50,424,1830432
StructureDefinition.dict-diff,50,312,1268559
StructureDefinition.dict-key,50,483,1862582
StructureDefinition.dict-ms,50,34,111212
StructureDefinition.diff,100,307,3538464
StructureDefinition.diff-bindings,100,124,1377297
StructureDefinition.diff-obligations,200,39,271360
StructureDefinition.eview,100,37,9800
StructureDefinition.example-list,50,1,0
StructureDefinition.example-list-all,50,1,0
StructureDefinition.example-table,50,0,0
StructureDefinition.example-table-all,50,1,0
StructureDefinition.expansion,50,297,2542428
StructureDefinition.experimental-warning,50,2,14900
StructureDefinition.grid,50,32,143307
StructureDefinition.header,50,16,19705
StructureDefinition.inv,50,0,12882
StructureDefinition.inv-diff,50,3,0
StructureDefinition.inv-key,50,5,12882
StructureDefinition.json-schema,50,0,4900
StructureDefinition.maps,50,76,920
StructureDefinition.other-versions,50,0,0
StructureDefinition.pseudo-json,50,34,524040
StructureDefinition.pseudo-ttl,50,0,4700
StructureDefinition.pseudo-xml,50,0,4550
StructureDefinition.sd-use-context,50,1,3800
StructureDefinition.search-params,50,400,11090
StructureDefinition.shex,50,0,4550
StructureDefinition.snapshot,100,306,4473570
StructureDefinition.snapshot-bindings,100,132,1902744
StructureDefinition.snapshot-by-key,100,399,4473570
StructureDefinition.snapshot-by-key-bindings,100,191,1902744
StructureDefinition.snapshot-by-key-obligations,100,149,135680
StructureDefinition.snapshot-by-mustsupport,100,135,804836
StructureDefinition.snapshot-by-mustsupport-bindings,100,106,219064
StructureDefinition.snapshot-by-mustsupport-obligations,100,75,135680
StructureDefinition.snapshot-obligations,100,20,135680
StructureDefinition.summary,100,31,23582
StructureDefinition.summary-table,50,27,44275
StructureDefinition.testplan-list,50,0,0
StructureDefinition.testplan-table,50,1,0
StructureDefinition.testscript-list,50,0,0
StructureDefinition.testscript-table,50,3,0
